H;V;PM
-2.450;-2.614;37.818
-2.450;-2.628;37.817
-2.432;-2.636;37.767
-2.435;-2.655;37.778
-2.451;-2.710;37.828
-2.449;-2.756;37.826
-2.446;-2.765;37.817
-2.425;-2.795;37.759
-2.427;-2.814;37.767
-2.443;-2.857;37.816
-2.445;-2.912;37.823
-2.452;-2.922;37.845
-2.451;-2.931;37.842
-2.392;-3.140;37.691
-2.377;-3.168;37.651
-2.362;-3.286;37.617
-2.338;-3.517;37.566
-2.397;-3.680;37.743
-2.397;-3.694;37.743
-2.393;-3.711;37.735
-2.312;-3.850;37.517
-2.310;-3.867;37.511
-2.311;-3.881;37.515
-2.321;-3.937;37.548
-2.308;-3.990;37.515
-2.290;-4.006;37.464
-2.286;-4.050;37.457
-2.279;-4.072;37.438
-2.275;-4.088;37.430
-2.276;-4.111;37.432
-2.261;-4.138;37.393
-2.259;-4.141;37.387
-2.245;-4.168;37.349
-2.244;-4.203;37.348
-2.236;-4.207;37.326
-2.220;-4.205;37.281
-2.202;-4.237;37.233
-2.199;-4.288;37.227
-2.467;-1.287;37.757
-2.472;-1.406;37.780
-2.469;-1.416;37.773
-2.469;-1.495;37.780
-2.471;-1.508;37.784
-2.485;-1.553;37.827
-2.489;-1.594;37.841
-2.503;-1.752;37.893
-2.531;-1.922;37.983
-2.531;-1.931;37.983
-2.530;-1.951;37.982
-2.520;-1.995;37.957
-2.502;-2.120;37.915
-2.493;-2.270;37.902
-2.501;-2.339;37.927
-2.483;-2.494;37.887
-2.443;-2.669;37.789
-2.451;-2.692;37.811
-2.454;-2.701;37.823
-2.449;-2.774;37.812
-2.424;-2.795;37.745
-2.424;-2.804;37.745
-2.432;-2.828;37.768
-2.435;-2.878;37.781
-2.451;-2.972;37.833
-2.432;-3.089;37.786
-2.417;-3.113;37.747
-2.410;-3.134;37.728
-2.397;-3.141;37.692
-2.366;-3.192;37.609
-2.364;-3.196;37.604
-2.348;-3.493;37.579
-2.344;-3.509;37.568
-2.334;-3.573;37.545
-2.332;-3.590;37.542
-2.329;-3.602;37.533
-2.388;-3.646;37.703
-2.393;-3.662;37.718
-2.394;-3.723;37.724
-2.314;-3.700;37.499
-2.311;-3.711;37.489
-2.310;-3.751;37.489
-2.310;-3.788;37.493
-2.315;-3.799;37.507
-2.322;-3.812;37.529
-2.321;-3.816;37.525
-2.318;-3.833;37.518
-2.321;-3.898;37.531
-2.317;-3.947;37.525
-2.316;-3.978;37.522
-2.292;-4.037;37.460
-2.234;-4.207;37.308
-2.215;-4.225;37.255
-2.203;-4.235;37.224
-2.203;-4.239;37.222
-2.206;-4.277;37.235
-2.473;-1.263;37.761
-2.473;-1.273;37.759
-2.476;-1.345;37.773
-2.473;-1.435;37.773
-2.474;-1.453;37.775
-2.486;-1.532;37.814
-2.490;-1.576;37.830
-2.492;-1.585;37.836
-2.509;-1.733;37.895
-2.505;-1.771;37.886
-2.506;-1.794;37.889
-2.506;-1.818;37.892
-2.506;-1.836;37.892
-2.505;-1.855;37.890
-2.504;-1.874;37.889
-2.527;-1.981;37.961
-2.523;-2.014;37.952
-2.520;-2.029;37.944
-2.509;-2.083;37.918
-2.503;-2.135;37.904
-2.502;-2.154;37.904
-2.502;-2.177;37.905
-2.502;-2.191;37.905
-2.500;-2.214;37.903
-2.499;-2.233;37.902
-2.499;-2.252;37.901
-2.498;-2.294;37.902
-2.502;-2.330;37.917
-2.516;-2.423;37.962
-2.518;-2.437;37.967
-2.505;-2.461;37.932
-2.501;-2.470;37.923
-2.493;-2.498;37.903
-2.501;-2.521;37.926
-2.501;-2.526;37.926
-2.486;-2.559;37.888
-2.482;-2.577;37.878
-2.460;-2.614;37.818
-2.459;-2.619;37.815
-2.457;-2.632;37.810
-2.448;-2.637;37.785
-2.448;-2.655;37.788
-2.459;-2.922;37.838
-2.448;-3.040;37.813
-2.450;-3.050;37.820
-2.439;-3.080;37.793
-2.426;-3.105;37.757
-2.420;-3.131;37.743
-2.400;-3.149;37.686
-2.382;-3.177;37.639
-2.368;-3.209;37.602
-2.368;-3.232;37.603
-2.367;-3.295;37.605
-2.362;-3.311;37.593
-2.362;-3.333;37.593
-2.362;-3.351;37.594
-2.361;-3.369;37.594
-2.361;-3.392;37.594
-2.360;-3.410;37.593
-2.359;-3.432;37.590
-2.358;-3.445;37.589
-2.356;-3.471;37.585
-2.339;-3.560;37.546
-2.396;-3.657;37.712
-2.401;-3.715;37.729
-2.315;-3.730;37.490
-2.315;-3.770;37.492
-2.327;-3.941;37.538
-2.316;-4.012;37.512
-2.310;-4.022;37.495
-2.299;-4.034;37.465
-2.300;-4.048;37.469
-2.289;-4.073;37.439
-2.281;-4.119;37.422
-2.278;-4.126;37.413
-2.264;-4.148;37.375
-2.251;-4.153;37.340
-2.249;-4.174;37.335
-2.245;-4.185;37.325
-2.239;-4.209;37.311
-2.207;-4.284;37.226
-2.475;-1.297;37.753
-2.474;-1.316;37.751
-2.473;-1.335;37.750
-2.493;-1.358;37.807
-2.491;-1.373;37.803
-2.477;-1.472;37.771
-2.477;-1.491;37.773
-2.493;-1.535;37.821
-2.505;-1.638;37.862
-2.506;-1.652;37.864
-2.505;-1.670;37.863
-2.505;-1.694;37.865
-2.507;-1.716;37.871
-2.539;-1.918;37.977
-2.540;-1.936;37.980
-2.539;-1.955;37.978
-2.533;-1.971;37.963
-2.522;-2.039;37.937
-2.519;-2.054;37.929
-2.516;-2.068;37.922
-2.517;-2.106;37.926
-2.504;-2.317;37.906
-2.518;-2.357;37.947
-2.521;-2.376;37.958
-2.523;-2.390;37.964
-2.521;-2.399;37.959
-2.520;-2.413;37.956
-2.518;-2.446;37.954
-2.506;-2.489;37.925
-2.502;-2.498;37.914
-2.503;-2.512;37.918
-2.502;-2.535;37.914
-2.487;-2.568;37.876
-2.458;-2.673;37.802
-2.464;-2.697;37.820
-2.433;-2.809;37.742
-2.445;-2.819;37.777
-2.438;-2.878;37.761
-2.438;-2.891;37.762
-2.461;-2.922;37.827
-2.466;-2.936;37.843
-2.466;-2.950;37.844
-2.457;-2.990;37.822
-2.452;-3.059;37.812
-2.425;-3.127;37.742
-2.385;-3.258;37.639
-2.383;-3.271;37.632
-2.381;-3.284;37.630
-2.352;-3.513;37.563
-2.350;-3.531;37.559
-2.348;-3.548;37.554
-2.324;-3.845;37.509
-2.322;-3.858;37.505
-2.320;-3.871;37.500
-2.331;-3.909;37.534
-2.334;-3.933;37.542
-2.330;-3.972;37.535
-2.316;-4.019;37.499
-2.304;-4.062;37.469
-2.296;-4.071;37.447
-2.272;-4.142;37.384
-2.263;-4.154;37.359
-2.228;-4.211;37.264
-2.219;-4.241;37.243
-2.204;-4.247;37.200
-2.481;-1.277;37.756
-2.478;-1.344;37.751
-2.491;-1.347;37.789
-2.491;-1.394;37.790
-2.493;-1.518;37.806
-2.505;-1.597;37.845
-2.509;-1.615;37.857
-2.509;-1.624;37.858
-2.521;-2.096;37.924
-2.509;-2.238;37.899
-2.508;-2.257;37.898
-2.507;-2.275;37.898
-2.507;-2.294;37.899
-2.526;-2.427;37.961
-2.469;-2.619;37.814
-2.470;-2.632;37.818
-2.468;-2.715;37.820
-2.469;-2.733;37.824
-2.469;-2.752;37.823
-2.446;-2.782;37.761
-2.438;-2.795;37.740
-2.447;-2.819;37.768
-2.445;-2.828;37.762
-2.446;-2.855;37.766
-2.443;-2.905;37.763
-2.468;-2.927;37.834
-2.459;-2.999;37.814
-2.458;-3.004;37.812
-2.451;-3.072;37.797
-2.442;-3.097;37.773
-2.385;-3.189;37.620
-2.387;-3.284;37.631
-2.341;-3.602;37.527
-2.414;-3.680;37.734
-2.413;-3.694;37.735
-2.333;-3.816;37.519
-2.330;-3.828;37.510
-2.333;-3.898;37.524
-2.330;-3.947;37.519
-2.330;-3.979;37.523
-2.330;-3.993;37.524
-2.307;-4.034;37.461
-2.301;-4.090;37.448
-2.280;-4.136;37.394
-2.255;-4.150;37.323
-2.249;-4.151;37.309
-2.252;-4.185;37.318
-2.231;-4.228;37.261
-2.233;-4.243;37.269
-2.207;-4.264;37.197
-2.207;-4.283;37.199
-2.200;-4.286;37.180
-2.486;-1.272;37.756
-2.487;-1.347;37.762
-2.498;-1.383;37.797
-2.491;-1.410;37.780
-2.490;-1.415;37.776
-2.488;-1.490;37.775
-2.491;-1.498;37.784
-2.493;-1.506;37.792
-2.521;-1.733;37.885
-2.524;-1.887;37.905
-2.542;-1.976;37.961
-2.540;-1.995;37.956
-2.537;-2.010;37.949
-2.523;-2.078;37.914
-2.524;-2.087;37.918
-2.517;-2.126;37.902
-2.515;-2.191;37.901
-2.521;-2.339;37.928
-2.525;-2.348;37.939
-2.531;-2.437;37.962
-2.518;-2.475;37.928
-2.507;-2.545;37.901
-2.471;-2.651;37.809
-2.470;-2.674;37.807
-2.472;-2.692;37.816
-2.469;-2.770;37.813
-2.446;-2.832;37.753
-2.444;-2.859;37.748
-2.443;-2.873;37.748
-2.444;-2.891;37.750
-2.473;-2.959;37.837
-2.470;-2.973;37.829
-2.466;-2.991;37.820
-2.461;-3.064;37.811
-2.454;-3.076;37.791
-2.451;-3.089;37.785
-2.435;-3.118;37.741
-2.423;-3.138;37.710
-2.419;-3.146;37.699
-2.397;-3.177;37.638
-2.385;-3.197;37.607
-2.383;-3.228;37.604
-2.389;-3.243;37.622
-2.380;-3.299;37.602
-2.374;-3.315;37.585
-2.373;-3.329;37.583
-2.374;-3.351;37.587
-2.373;-3.374;37.586
-2.373;-3.392;37.587
-2.372;-3.414;37.585
-2.371;-3.432;37.584
-2.369;-3.454;37.581
-2.368;-3.471;37.579
-2.366;-3.489;37.575
-2.353;-3.556;37.545
-2.351;-3.573;37.540
-2.349;-3.590;37.535
-2.346;-3.603;37.527
-2.335;-3.697;37.503
-2.330;-3.731;37.493
-2.336;-3.994;37.527
-2.331;-4.005;37.512
-2.315;-4.032;37.470
-2.315;-4.050;37.473
-2.315;-4.064;37.472
-2.303;-4.097;37.441
-2.299;-4.109;37.433
-2.253;-4.160;37.306
-2.260;-4.173;37.326
-2.258;-4.181;37.321
-2.268;-4.215;37.351
-2.233;-4.223;37.256
-2.230;-4.243;37.248
-2.209;-4.250;37.191
-2.487;-1.344;37.750
-2.506;-1.358;37.804
-2.507;-1.526;37.817
-2.509;-1.534;37.822
-2.509;-1.553;37.824
-2.510;-1.571;37.829
-2.512;-1.589;37.836
-2.520;-1.637;37.862
-2.526;-1.752;37.885
-2.525;-1.771;37.885
-2.525;-1.794;37.887
-2.525;-1.818;37.887
-2.525;-1.832;37.889
-2.523;-1.851;37.886
-2.523;-1.874;37.888
-2.548;-1.910;37.958
-2.530;-2.064;37.919
-2.526;-2.116;37.911
-2.523;-2.330;37.917
-2.536;-2.371;37.958
-2.538;-2.380;37.963
-2.538;-2.390;37.965
-2.524;-2.456;37.930
-2.524;-2.493;37.931
-2.518;-2.503;37.916
-2.518;-2.508;37.917
-2.521;-2.517;37.925
-2.521;-2.526;37.926
-2.506;-2.559;37.887
-2.482;-2.614;37.823
-2.478;-2.633;37.815
-2.477;-2.711;37.816
-2.445;-2.809;37.735
-2.447;-2.818;37.741
-2.479;-2.950;37.840
-2.451;-3.098;37.771
-2.447;-3.106;37.760
-2.437;-3.127;37.733
-2.421;-3.155;37.691
-2.387;-3.210;37.601
-2.399;-3.254;37.636
-2.384;-3.304;37.598
-2.418;-3.650;37.717
-2.422;-3.675;37.730
-2.421;-3.693;37.730
-2.419;-3.711;37.724
-2.336;-3.709;37.495
-2.335;-3.750;37.494
-2.336;-3.768;37.496
-2.336;-3.786;37.499
-2.339;-3.797;37.509
-2.343;-3.808;37.520
-2.336;-3.832;37.503
-2.335;-3.849;37.499
-2.332;-3.870;37.492
-2.334;-3.880;37.499
-2.345;-3.896;37.531
-2.349;-3.930;37.546
-2.331;-4.016;37.502
-2.300;-4.116;37.422
-2.296;-4.123;37.412
-2.284;-4.137;37.379
-2.281;-4.144;37.370
-2.261;-4.172;37.317
-2.259;-4.184;37.313
-2.248;-4.212;37.282
-2.242;-4.212;37.266
-2.222;-4.252;37.213
-2.212;-4.267;37.187
-2.212;-4.280;37.187
-2.496;-1.263;37.754
-2.498;-1.276;37.761
-2.495;-1.296;37.755
-2.492;-1.335;37.749
-2.510;-1.372;37.801
-2.497;-1.435;37.769
-2.496;-1.453;37.769
-2.496;-1.477;37.770
-2.505;-1.505;37.796
-2.525;-1.656;37.864
-2.526;-1.674;37.866
-2.525;-1.693;37.866
-2.525;-1.716;37.867
-2.527;-1.725;37.872
-2.557;-1.918;37.970
-2.559;-1.936;37.975
-2.558;-1.951;37.975
-2.555;-1.966;37.967
-2.544;-2.020;37.941
-2.541;-2.034;37.933
-2.538;-2.049;37.925
-2.535;-2.101;37.923
-2.525;-2.131;37.896
-2.525;-2.154;37.896
-2.524;-2.177;37.896
-2.524;-2.196;37.896
-2.523;-2.215;37.896
-2.522;-2.233;37.895
-2.522;-2.252;37.895
-2.525;-2.317;37.909
-2.539;-2.357;37.950
-2.539;-2.400;37.954
-2.539;-2.418;37.955
-2.540;-2.432;37.958
-2.522;-2.536;37.915
-2.482;-2.734;37.819
-2.482;-2.752;37.819
-2.452;-2.791;37.737
-2.454;-2.855;37.750
-2.452;-2.873;37.745
-2.458;-2.915;37.764
-2.486;-2.937;37.843
-2.474;-2.995;37.814
-2.470;-3.013;37.804
-2.462;-3.081;37.788
-2.432;-3.138;37.707
-2.422;-3.163;37.681
-2.405;-3.182;37.635
-2.400;-3.190;37.622
-2.403;-3.272;37.637
-2.402;-3.285;37.634
-2.372;-3.497;37.565
-2.370;-3.510;37.560
-2.367;-3.531;37.555
-2.366;-3.544;37.553
-2.355;-3.599;37.526
-2.360;-3.605;37.541
-2.419;-3.639;37.706
-2.342;-3.814;37.505
-2.351;-3.910;37.535
-2.353;-3.948;37.544
-2.350;-3.970;37.537
-2.348;-3.992;37.533
-2.345;-3.999;37.524
-2.320;-4.076;37.462
-2.317;-4.083;37.453
-2.297;-4.129;37.400
-2.262;-4.147;37.306
-2.258;-4.158;37.295
-2.258;-4.171;37.296
-2.259;-4.185;37.298
-2.277;-4.216;37.350
-2.275;-4.219;37.345
-2.243;-4.219;37.257
-2.498;-1.315;37.749
-2.503;-1.331;37.766
-2.509;-1.343;37.782
-2.515;-1.349;37.799
-2.514;-1.377;37.799
-2.511;-1.393;37.791
-2.504;-1.484;37.779
-2.513;-1.513;37.807
-2.526;-1.596;37.848
-2.528;-1.614;37.854
-2.528;-1.633;37.855
-2.528;-1.652;37.856
-2.536;-1.738;37.884
-2.536;-1.747;37.885
-2.534;-1.757;37.881
-2.534;-1.776;37.881
-2.533;-1.795;37.880
-2.533;-1.818;37.882
-2.552;-2.005;37.947
-2.525;-2.275;37.893
-2.525;-2.294;37.894
-2.509;-2.573;37.867
-2.488;-2.619;37.814
-2.488;-2.633;37.813
-2.485;-2.766;37.814
-2.459;-2.778;37.743
-2.454;-2.814;37.731
-2.462;-2.865;37.758
-2.456;-2.896;37.742
-2.456;-2.909;37.745
-2.487;-2.927;37.831
-2.481;-2.986;37.818
-2.473;-3.031;37.801
-2.451;-3.114;37.745
-2.434;-3.142;37.698
-2.406;-3.254;37.631
-2.406;-3.267;37.629
-2.387;-3.316;37.581
-2.385;-3.333;37.577
-2.385;-3.351;37.579
-2.382;-3.431;37.577
-2.381;-3.449;37.574
-2.380;-3.471;37.572
-2.350;-3.698;37.505
-2.340;-3.798;37.484
-2.344;-3.818;37.498
-2.353;-3.891;37.526
-2.337;-4.024;37.492
-2.333;-4.031;37.482
-2.333;-4.049;37.483
-2.335;-4.055;37.488
-2.316;-4.094;37.439
-2.260;-4.148;37.288
-2.258;-4.160;37.283
-2.256;-4.172;37.278
-2.253;-4.233;37.273
-2.237;-4.248;37.230
-2.231;-4.257;37.213
-2.512;-1.408;37.782
-2.513;-1.492;37.790
-2.523;-1.529;37.821
-2.527;-1.584;37.834
-2.534;-1.670;37.861
-2.538;-1.837;37.883
-2.537;-1.846;37.882
-2.545;-1.886;37.907
-2.562;-1.910;37.954
-2.562;-1.976;37.960
-2.559;-1.990;37.952
-2.545;-2.059;37.917
-2.542;-2.074;37.910
-2.545;-2.092;37.920
-2.541;-2.111;37.911
-2.544;-2.339;37.935
-2.548;-2.446;37.952
-2.542;-2.456;37.937
-2.538;-2.494;37.928
-2.536;-2.522;37.925
-2.536;-2.526;37.924
-2.527;-2.545;37.902
-2.522;-2.554;37.889
-2.511;-2.578;37.859
-2.493;-2.651;37.814
-2.492;-2.674;37.814
-2.491;-2.692;37.813
-2.491;-2.711;37.814
-2.491;-2.734;37.817
-2.490;-2.757;37.815
-2.468;-2.778;37.754
-2.460;-2.796;37.735
-2.494;-2.872;37.835
-2.492;-2.955;37.833
-2.488;-2.973;37.824
-2.477;-3.022;37.796
-2.476;-3.031;37.794
-2.470;-3.094;37.781
-2.467;-3.098;37.775
-2.452;-3.123;37.736
-2.408;-3.239;37.621
-2.413;-3.277;37.638
-2.407;-3.293;37.621
-2.389;-3.374;37.577
-2.388;-3.392;37.577
-2.388;-3.409;37.576
-2.371;-3.552;37.539
-2.369;-3.569;37.535
-2.367;-3.586;37.531
-2.435;-3.657;37.723
-2.435;-3.671;37.726
-2.431;-3.711;37.717
-2.426;-3.718;37.703
-2.352;-3.711;37.498
-2.351;-3.751;37.498
-2.351;-3.788;37.502
-2.341;-3.805;37.475
-2.347;-3.831;37.492
-2.345;-3.848;37.490
-2.343;-3.869;37.483
-2.348;-3.881;37.498
-2.350;-4.002;37.514
-2.333;-4.065;37.470
-2.318;-4.106;37.433
-2.272;-4.135;37.306
-2.258;-4.184;37.271
-2.261;-4.231;37.282
-2.260;-4.239;37.279
-2.512;-1.271;37.757
-2.509;-1.324;37.753
-2.514;-1.331;37.767
-2.515;-1.419;37.775
-2.512;-1.429;37.768
-2.512;-1.471;37.771
-2.528;-1.557;37.822
-2.529;-1.576;37.826
-2.540;-1.684;37.863
-2.541;-1.693;37.866
-2.546;-1.878;37.893
-2.540;-2.312;37.908
-2.544;-2.326;37.919
-2.559;-2.371;37.964
-2.559;-2.376;37.965
-2.542;-2.475;37.924
-2.523;-2.564;37.877
-2.502;-2.619;37.823
-2.497;-2.766;37.819
-2.469;-2.787;37.744
-2.467;-2.851;37.743
-2.502;-2.873;37.841
-2.473;-2.888;37.761
-2.466;-2.896;37.745
-2.500;-2.933;37.840
-2.439;-3.151;37.686
-2.410;-3.198;37.608
-2.407;-3.211;37.603
-2.408;-3.229;37.607
-2.407;-3.301;37.607
-2.386;-3.493;37.563
-2.438;-3.642;37.719
-2.438;-3.693;37.721
-2.356;-3.729;37.498
-2.356;-3.770;37.500
-2.345;-3.801;37.473
-2.370;-3.928;37.550
-2.352;-4.014;37.506
-2.329;-4.083;37.447
-2.315;-4.120;37.412
-2.312;-4.122;37.403
-2.270;-4.135;37.287
-2.265;-4.200;37.279
-2.250;-4.243;37.240
-2.238;-4.261;37.208
-2.514;-1.263;37.751
-2.514;-1.296;37.751
-2.525;-1.341;37.785
-2.515;-1.453;37.766
-2.520;-1.479;37.781
-2.531;-1.512;37.813
-2.532;-1.534;37.818
-2.533;-1.553;37.821
-2.544;-1.717;37.863
-2.546;-1.735;37.869
-2.547;-1.757;37.875
-2.545;-1.772;37.869
-2.546;-1.791;37.873
-2.546;-1.814;37.876
-2.546;-1.851;37.877
-2.546;-1.865;37.879
-2.577;-1.923;37.968
-2.576;-1.951;37.969
-2.563;-2.015;37.937
-2.560;-2.030;37.929
-2.546;-2.121;37.898
-2.544;-2.131;37.891
-2.542;-2.154;37.889
-2.543;-2.294;37.899
-2.560;-2.353;37.951
-2.560;-2.395;37.955
-2.558;-2.437;37.953
-2.546;-2.498;37.922
-2.543;-2.513;37.915
-2.541;-2.536;37.912
-2.526;-2.569;37.872
-2.527;-2.587;37.877
-2.503;-2.766;37.824
-2.470;-2.796;37.733
-2.471;-2.819;37.738
-2.506;-2.864;37.838
-2.472;-2.905;37.748
-2.497;-2.923;37.818
-2.495;-2.982;37.816
-2.492;-2.996;37.810
-2.489;-3.009;37.801
-2.468;-3.115;37.750
-2.458;-3.132;37.725
-2.440;-3.168;37.678
-2.418;-3.240;37.621
-2.423;-3.282;37.637
-2.406;-3.309;37.594
-2.397;-3.333;37.570
-2.397;-3.342;37.571
-2.395;-3.418;37.571
-2.394;-3.436;37.568
-2.393;-3.453;37.567
-2.391;-3.471;37.564
-2.387;-3.510;37.555
-2.386;-3.532;37.554
-2.386;-3.541;37.553
-2.375;-3.591;37.528
-2.438;-3.631;37.704
-2.366;-3.700;37.511
-2.351;-3.792;37.474
-2.346;-3.812;37.462
-2.356;-3.877;37.493
-2.370;-3.898;37.536
-2.371;-3.912;37.538
-2.371;-3.936;37.540
-2.372;-3.950;37.545
-2.370;-3.967;37.538
-2.371;-3.991;37.543
-2.352;-4.026;37.493
-2.336;-4.066;37.453
-2.322;-4.117;37.417
-2.280;-4.121;37.303
-2.278;-4.125;37.297
-2.271;-4.147;37.278
-2.269;-4.168;37.276
-2.268;-4.190;37.274
-2.267;-4.234;37.273
-2.251;-4.250;37.230
-2.236;-4.270;37.191
-2.517;-1.310;37.747
-2.521;-1.322;37.760
-2.531;-1.355;37.789
-2.532;-1.373;37.794
-2.531;-1.392;37.791
-2.527;-1.403;37.782
-2.530;-1.490;37.796
-2.533;-1.499;37.804
-2.537;-1.567;37.821
-2.549;-1.595;37.856
-2.546;-1.614;37.849
-2.548;-1.633;37.854
-2.547;-1.656;37.854
-2.546;-1.670;37.854
-2.548;-1.712;37.860
-2.551;-1.832;37.877
-2.562;-1.890;37.913
-2.567;-1.898;37.926
-2.578;-1.914;37.958
-2.582;-1.937;37.970
-2.579;-1.961;37.964
-2.577;-1.971;37.959
-2.563;-2.040;37.923
-2.546;-2.178;37.888
-2.546;-2.196;37.889
-2.546;-2.215;37.889
-2.545;-2.234;37.888
-2.544;-2.257;37.887
-2.544;-2.276;37.888
-2.555;-2.326;37.923
-2.559;-2.335;37.934
-2.563;-2.419;37.949
-2.561;-2.447;37.948
-2.552;-2.489;37.925
-2.525;-2.578;37.856
-2.511;-2.624;37.821
-2.509;-2.633;37.818
-2.508;-2.656;37.815
-2.530;-2.782;37.885
-2.529;-2.787;37.883
-2.474;-2.810;37.732
-2.475;-2.823;37.737
-2.510;-2.878;37.837
-2.502;-2.900;37.815
-2.508;-2.937;37.836
-2.492;-3.018;37.796
-2.495;-3.060;37.807
-2.468;-3.124;37.738
-2.434;-3.180;37.649
-2.425;-3.254;37.629
-2.424;-3.268;37.627
-2.406;-3.317;37.580
-2.382;-3.570;37.532
-2.443;-3.715;37.709
-2.372;-3.701;37.514
-2.357;-3.834;37.481
-2.356;-3.852;37.480
-2.355;-3.865;37.480
-2.380;-3.924;37.551
-2.344;-4.055;37.460
-2.335;-4.090;37.438
-2.332;-4.103;37.432
-2.286;-4.109;37.305
-2.275;-4.133;37.277
-2.264;-4.207;37.251
-2.524;-1.313;37.754
-2.529;-1.470;37.777
-2.532;-1.478;37.786
-2.546;-1.574;37.831
-2.550;-1.582;37.844
-2.552;-1.693;37.857
-2.577;-1.991;37.946
-2.565;-2.054;37.916
-2.561;-2.078;37.907
-2.564;-2.092;37.916
-2.562;-2.106;37.911
-2.563;-2.456;37.938
-2.558;-2.475;37.926
-2.544;-2.550;37.892
-2.528;-2.587;37.852
-2.511;-2.674;37.811
-2.510;-2.693;37.809
-2.510;-2.711;37.811
-2.509;-2.734;37.812
-2.533;-2.791;37.881
-2.512;-2.891;37.830
-2.509;-2.914;37.823
-2.510;-2.956;37.828
-2.507;-2.969;37.822
-2.493;-3.036;37.786
-2.493;-3.050;37.788
-2.497;-3.064;37.799
-2.464;-3.140;37.716
-2.449;-3.160;37.675
-2.448;-3.173;37.673
-2.425;-3.199;37.611
-2.423;-3.230;37.609
-2.426;-3.294;37.621
-2.389;-3.548;37.536
-2.453;-3.653;37.720
-2.452;-3.671;37.718
-2.451;-3.684;37.716
-2.372;-3.713;37.501
-2.371;-3.731;37.501
-2.371;-3.771;37.503
-2.353;-3.807;37.456
-2.354;-3.826;37.460
-2.365;-3.877;37.492
-2.375;-3.998;37.529
-2.370;-4.004;37.515
-2.355;-4.032;37.477
-2.354;-4.045;37.474
-2.342;-4.074;37.443
-2.335;-4.097;37.426
-2.333;-4.100;37.420
-2.270;-4.195;37.254
-2.261;-4.202;37.229
-2.265;-4.241;37.243
-2.531;-1.271;37.754
-2.534;-1.320;37.767
-2.537;-1.333;37.775
-2.538;-1.351;37.781
-2.532;-1.414;37.770
-2.531;-1.429;37.766
-2.530;-1.453;37.766
-2.548;-1.515;37.819
-2.547;-1.552;37.819
-2.548;-1.566;37.821
-2.553;-1.625;37.841
-2.559;-1.772;37.866
-2.565;-1.878;37.890
-2.570;-1.886;37.904
-2.583;-1.906;37.942
-2.581;-1.996;37.943
-2.556;-2.145;37.884
-2.555;-2.178;37.885
-2.555;-2.197;37.886
-2.562;-2.317;37.914
-2.579;-2.376;37.962
-2.572;-2.414;37.946
-2.571;-2.437;37.947
-2.552;-2.541;37.901
-2.524;-2.624;37.830
-2.520;-2.647;37.821
-2.513;-2.753;37.809
-2.512;-2.766;37.808
-2.539;-2.782;37.882
-2.520;-2.873;37.836
-2.510;-2.978;37.816
-2.500;-3.069;37.795
-2.473;-3.132;37.724
-2.456;-3.156;37.680
-2.454;-3.160;37.674
-2.443;-3.184;37.646
-2.428;-3.212;37.606
-2.436;-3.282;37.634
-2.423;-3.306;37.600
-2.408;-3.333;37.561
-2.410;-3.352;37.568
-2.409;-3.374;37.565
-2.408;-3.391;37.565
-2.407;-3.414;37.564
-2.390;-3.583;37.529
-2.392;-3.593;37.535
-2.458;-3.639;37.719
-2.377;-3.749;37.503
-2.375;-3.785;37.500
-2.367;-3.785;37.480
-2.359;-3.795;37.458
-2.383;-3.899;37.531
-2.370;-4.025;37.505
-2.306;-4.076;37.333
-2.304;-4.080;37.327
-2.301;-4.086;37.318
-2.297;-4.093;37.307
-2.290;-4.102;37.290
-2.272;-4.225;37.249
-2.267;-4.235;37.237
-2.256;-4.263;37.207
-2.252;-4.269;37.198
-2.241;-4.292;37.170
-2.242;-4.297;37.171
-2.534;-1.262;37.750
-2.535;-1.289;37.755
-2.542;-1.398;37.781
-2.548;-1.489;37.802
-2.550;-1.497;37.809
-2.552;-1.534;37.816
-2.564;-1.594;37.854
-2.563;-1.651;37.854
-2.565;-1.739;37.867
-2.566;-1.753;37.869
-2.564;-1.795;37.867
-2.565;-1.814;37.871
-2.566;-1.832;37.875
-2.566;-1.851;37.877
-2.567;-1.869;37.881
-2.579;-1.894;37.915
-2.598;-1.932;37.970
-2.598;-1.946;37.970
-2.582;-2.015;37.933
-2.580;-2.025;37.928
-2.570;-2.074;37.903
-2.567;-2.116;37.897
-2.561;-2.131;37.884
-2.560;-2.206;37.884
-2.563;-2.294;37.900
-2.579;-2.344;37.947
-2.582;-2.353;37.956
-2.580;-2.395;37.952
-2.565;-2.494;37.918
-2.563;-2.517;37.916
-2.561;-2.531;37.911
-2.549;-2.560;37.880
-2.546;-2.569;37.871
-2.544;-2.592;37.869
-2.546;-2.782;37.886
-2.547;-2.792;37.891
-2.541;-2.801;37.873
-2.494;-2.815;37.746
-2.519;-2.905;37.820
-2.511;-2.991;37.806
-2.509;-3.014;37.801
-2.474;-3.141;37.716
-2.473;-3.145;37.711
-2.410;-3.431;37.559
-2.409;-3.453;37.559
-2.410;-3.472;37.562
-2.409;-3.490;37.561
-2.407;-3.511;37.557
-2.405;-3.529;37.552
-2.396;-3.557;37.529
-2.395;-3.570;37.529
-2.460;-3.675;37.713
-2.458;-3.693;37.709
-2.456;-3.711;37.705
-2.368;-3.852;37.472
-2.389;-3.913;37.534
-2.391;-3.933;37.541
